"Compatibility","EXPA","EXPB","Shape","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color1","color2","color3","color4","color_backend","compensation","coordinates","correct","correct_Target_response","correct_response","count_Block_EXPERIMENT_A","count_Block_EXPERIMENT_B","count_Block_Parctice_B","count_Block_Practice_A","count_Block_reset_EXPERIMENT_A","count_Block_reset_EXPERIMENT_B","count_Block_reset_Practice_A","count_Block_reset_Practice_B","count_Break","count_Decide_Color","count_EXPERIMENT_A","count_EXPERIMENT_B","count_EXP_A","count_EXP_B","count_Feedback","count_Initial","count_Intertrial","count_Practice_A","count_Practice_B","count_Prepare","count_Prepare_circle_compatible","count_Prepare_circle_incompatible","count_Prepare_rect_compatible","count_Prepare_rect_incompatible","count_Procedure_Ins01","count_Procedure_Ins02","count_Procedure_Ins03","count_Ready","count_Response_Ins","count_Select_Experiment","count_Target","count_Target_circle_compatible","count_Target_circle_incompatible","count_Target_rect_compatible","count_Target_rect_incompatible","count_Target_response","count_Target_response_BadResponse","count_Target_response_Correct","count_Target_response_Wrong","count_Target_response_logger","count_Title","count_Trial","count_Trial_EXPERIMENT_A","count_Trial_EXPERIMENT_B","count_Trial_Practice_A","count_Trial_Practice_B","count_experiment","datetime","description","font_bold","font_family","font_italic","font_size","foreground","form_response","height","keyboard_backend","logfile","mouse_backend","opensesame_codename","opensesame_version","practice","repeat_cycle","response","response_Break","response_Feedback","response_Procedure_Ins01","response_Procedure_Ins02","response_Procedure_Ins03","response_Ready","response_Response_Ins","response_Target_response","response_Title","response_time","response_time_Break","response_time_Feedback","response_time_Procedure_Ins01","response_time_Procedure_Ins02","response_time_Procedure_Ins03","response_time_Ready","response_time_Response_Ins","response_time_Target_response","response_time_Title","sampler_backend","soa","start","subject_nr","subject_parity","time_Block_EXPERIMENT_A","time_Block_EXPERIMENT_B","time_Block_Parctice_B","time_Block_Practice_A","time_Block_reset_EXPERIMENT_A","time_Block_reset_EXPERIMENT_B","time_Block_reset_Practice_A","time_Block_reset_Practice_B","time_Break","time_Decide_Color","time_EXPERIMENT_A","time_EXPERIMENT_B","time_EXP_A","time_EXP_B","time_Feedback","time_Initial","time_Intertrial","time_Practice_A","time_Practice_B","time_Prepare","time_Prepare_circle_compatible","time_Prepare_circle_incompatible","time_Prepare_rect_compatible","time_Prepare_rect_incompatible","time_Procedure_Ins01","time_Procedure_Ins02","time_Procedure_Ins03","time_Ready","time_Response_Ins","time_Select_Experiment","time_Target","time_Target_circle_compatible","time_Target_circle_incompatible","time_Target_rect_compatible","time_Target_rect_incompatible","time_Target_response","time_Target_response_BadResponse","time_Target_response_Correct","time_Target_response_Wrong","time_Target_response_logger","time_Title","time_Trial","time_Trial_EXPERIMENT_A","time_Trial_EXPERIMENT_B","time_Trial_Practice_A","time_Trial_Practice_B","time_experiment","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"y","no","yes","rect","0","0","2000","2000","black","no","xpyriment","legacy","yellow","green","red","blue","legacy","0","uniform","0","0","/","NA","1","3","NA","NA","1","NA","3","2","106","0","0","0","0","0","106","106","0","0","106","106","106","106","106","0","0","0","0","0","0","106","106","106","106","106","106","106","106","106","106","0","106","NA","1","NA","3","0","12/24/15 15:19:50","Default description","no","chinese-japanese-korean","no","18","white","開始實驗B","768","legacy","F:\TCU\Lecture\Experimental_Psychology\2015Fall\Compatibility\0_preview\quickrun.csv","xpyriment","Interactive Ising","3.0.4","","0","None","space","space","space","space","space","space","space","None","space","2000","7717","9257","309","269","341","757","405","2000","768","legacy","500","experiment","999","odd","NA","2960419","2711252","NA","NA","NA","NA","NA","3010316","3076294","NA","2819322","NA","2421173","2810065","3077930","3076406","NA","2421173","3078930","3067743","3050682","3078933","3026916","2419488","2419800","2420072","2420416","2419080","2417052","3079433","3067746","3050685","3079435","3027419","3079436","3081540","NA","3081438","3081640","2418309","3076294","NA","2960419","NA","2711252","2417051","Hommel2002EXP01","0","22003","11","yes","1024"
"n","no","yes","circle","0","0","2000","2000","black","no","xpyriment","legacy","blue","green","yellow","red","legacy","0","uniform","0","0","z","NA","1","3","NA","NA","1","NA","3","2","107","0","0","0","0","0","107","107","0","0","107","107","107","107","107","0","0","0","0","0","0","107","107","107","107","107","107","107","107","107","107","0","107","NA","1","NA","3","0","12/24/15 15:19:50","Default description","no","chinese-japanese-korean","no","18","white","開始實驗B","768","legacy","F:\TCU\Lecture\Experimental_Psychology\2015Fall\Compatibility\0_preview\quickrun.csv","xpyriment","Interactive Ising","3.0.4","","0","None","space","space","space","space","space","space","space","None","space","2000","7717","9257","309","269","341","757","405","2000","768","legacy","250","experiment","999","odd","NA","2960419","2711252","NA","NA","NA","NA","NA","3010316","3082375","NA","2819322","NA","2421173","2810065","3083999","3082483","NA","2421173","3084999","3067743","3085001","3078933","3026916","2419488","2419800","2420072","2420416","2419080","2417052","3085251","3067746","3085253","3079435","3027419","3085253","3087359","NA","3087257","3087459","2418309","3082375","NA","2960419","NA","2711252","2417051","Hommel2002EXP01","0","24003","12","yes","1024"
"y","no","yes","rect","0","0","2000","2000","black","no","xpyriment","legacy","green","yellow","red","blue","legacy","0","uniform","0","0","/","NA","1","3","NA","NA","1","NA","3","2","108","0","0","0","0","0","108","108","0","0","108","108","108","108","108","0","0","0","0","0","0","108","108","108","108","108","108","108","108","108","108","0","108","NA","1","NA","3","0","12/24/15 15:19:50","Default description","no","chinese-japanese-korean","no","18","white","開始實驗B","768","legacy","F:\TCU\Lecture\Experimental_Psychology\2015Fall\Compatibility\0_preview\quickrun.csv","xpyriment","Interactive Ising","3.0.4","","0","None","space","space","space","space","space","space","space","None","space","2000","7717","9257","309","269","341","757","405","2000","768","legacy","500","experiment","999","odd","NA","2960419","2711252","NA","NA","NA","NA","NA","3010316","3088226","NA","2819322","NA","2421173","2810065","3089855","3088353","NA","2421173","3090855","3067743","3085001","3090857","3026916","2419488","2419800","2420072","2420416","2419080","2417052","3091358","3067746","3085253","3091360","3027419","3091361","3093465","NA","3093363","3093565","2418309","3088226","NA","2960419","NA","2711252","2417051","Hommel2002EXP01","0","26003","13","yes","1024"
"y","no","yes","circle","0","0","2000","2000","black","no","xpyriment","legacy","red","green","yellow","blue","legacy","0","uniform","0","0","z","NA","1","3","NA","NA","1","NA","3","2","109","0","0","0","0","0","109","109","0","0","109","109","109","109","109","0","0","0","0","0","0","109","109","109","109","109","109","109","109","109","109","0","109","NA","1","NA","3","0","12/24/15 15:19:50","Default description","no","chinese-japanese-korean","no","18","white","開始實驗B","768","legacy","F:\TCU\Lecture\Experimental_Psychology\2015Fall\Compatibility\0_preview\quickrun.csv","xpyriment","Interactive Ising","3.0.4","","0","None","space","space","space","space","space","space","space","None","space","2000","7717","9257","309","269","341","757","405","2000","768","legacy","500","experiment","999","odd","NA","2960419","2711252","NA","NA","NA","NA","NA","3010316","3094295","NA","2819322","NA","2421173","2810065","3095915","3094398","NA","2421173","3096915","3096917","3085001","3090857","3026916","2419488","2419800","2420072","2420416","2419080","2417052","3097417","3097421","3085253","3091360","3027419","3097421","3099525","NA","3099423","3099625","2418309","3094294","NA","2960419","NA","2711252","2417051","Hommel2002EXP01","0","28003","14","yes","1024"
"y","no","yes","circle","0","0","2000","2000","black","no","xpyriment","legacy","green","blue","red","yellow","legacy","0","uniform","0","0","z","NA","1","3","NA","NA","1","NA","3","2","110","0","0","0","0","0","110","110","0","0","110","110","110","110","110","0","0","0","0","0","0","110","110","110","110","110","110","110","110","110","110","0","110","NA","1","NA","3","0","12/24/15 15:19:50","Default description","no","chinese-japanese-korean","no","18","white","開始實驗B","768","legacy","F:\TCU\Lecture\Experimental_Psychology\2015Fall\Compatibility\0_preview\quickrun.csv","xpyriment","Interactive Ising","3.0.4","","0","None","space","space","space","space","space","space","space","None","space","2000","7717","9257","309","269","341","757","405","2000","768","legacy","0","experiment","999","odd","NA","2960419","2711252","NA","NA","NA","NA","NA","3010316","3100364","NA","2819322","NA","2421173","2810065","3101977","3100464","NA","2421173","3102977","3102980","3085001","3090857","3026916","2419488","2419800","2420072","2420416","2419080","2417052","3102980","3102982","3085253","3091360","3027419","3102983","3105089","NA","3104985","3105189","2418309","3100364","NA","2960419","NA","2711252","2417051","Hommel2002EXP01","0","30003","15","yes","1024"
"n","no","yes","rect","0","0","2000","2000","black","no","xpyriment","legacy","green","blue","red","yellow","legacy","0","uniform","0","0","/","NA","1","3","NA","NA","1","NA","3","2","111","0","0","0","0","0","111","111","0","0","111","111","111","111","111","0","0","0","0","0","0","111","111","111","111","111","111","111","111","111","111","0","111","NA","1","NA","3","0","12/24/15 15:19:50","Default description","no","chinese-japanese-korean","no","18","white","開始實驗B","768","legacy","F:\TCU\Lecture\Experimental_Psychology\2015Fall\Compatibility\0_preview\quickrun.csv","xpyriment","Interactive Ising","3.0.4","","0","None","space","space","space","space","space","space","space","None","space","2000","7717","9257","309","269","341","757","405","2000","768","legacy","250","experiment","999","odd","NA","2960419","2711252","NA","NA","NA","NA","NA","3010316","3105938","NA","2819322","NA","2421173","2810065","3107515","3105995","NA","2421173","3108515","3102980","3085001","3090857","3108518","2419488","2419800","2420072","2420416","2419080","2417052","3108768","3102982","3085253","3091360","3108770","3108771","3110875","NA","3110773","3110975","2418309","3105938","NA","2960419","NA","2711252","2417051","Hommel2002EXP01","0","32003","16","yes","1024"
"y","no","yes","rect","0","0","2000","2000","black","no","xpyriment","legacy","green","yellow","red","blue","legacy","0","uniform","0","0","/","NA","2","3","NA","NA","2","NA","3","2","112","0","0","0","0","0","112","112","0","0","112","112","112","112","112","0","0","0","0","0","0","112","112","112","112","112","112","112","112","112","112","0","112","NA","2","NA","3","0","12/24/15 15:19:50","Default description","no","chinese-japanese-korean","no","18","white","開始實驗B","768","legacy","F:\TCU\Lecture\Experimental_Psychology\2015Fall\Compatibility\0_preview\quickrun.csv","xpyriment","Interactive Ising","3.0.4","no","0","None","space","space","space","space","space","space","space","None","space","2000","7717","9257","309","269","341","757","405","2000","768","legacy","0","experiment","999","odd","NA","3111015","2711252","NA","NA","NA","NA","NA","3010316","3111725","NA","2819322","NA","2421173","2810065","3113362","3111827","NA","2421173","3114362","3102980","3085001","3114364","3108518","2419488","2419800","2420072","2420416","2419080","2417052","3114364","3102982","3085253","3114367","3108770","3114367","3116471","NA","3116369","3116571","2418309","3111725","NA","3111015","NA","2711252","2417051","Hommel2002EXP01","0","2000","1","yes","1024"
"n","no","yes","circle","0","0","2000","2000","black","no","xpyriment","legacy","red","green","yellow","blue","legacy","0","uniform","0","0","z","NA","2","3","NA","NA","2","NA","3","2","113","0","0","0","0","0","113","113","0","0","113","113","113","113","113","0","0","0","0","0","0","113","113","113","113","113","113","113","113","113","113","0","113","NA","2","NA","3","0","12/24/15 15:19:50","Default description","no","chinese-japanese-korean","no","18","white","開始實驗B","768","legacy","F:\TCU\Lecture\Experimental_Psychology\2015Fall\Compatibility\0_preview\quickrun.csv","xpyriment","Interactive Ising","3.0.4","no","0","None","space","space","space","space","space","space","space","None","space","2000","7717","9257","309","269","341","757","405","2000","768","legacy","250","experiment","999","odd","NA","3111015","2711252","NA","NA","NA","NA","NA","3010316","3117327","NA","2819322","NA","2421173","2810065","3118945","3117429","NA","2421173","3119945","3102980","3119947","3114364","3108518","2419488","2419800","2420072","2420416","2419080","2417052","3120197","3102982","3120199","3114367","3108770","3120200","3122304","NA","3122202","3122404","2418309","3117327","NA","3111015","NA","2711252","2417051","Hommel2002EXP01","0","4000","2","yes","1024"
"n","no","yes","circle","0","0","2000","2000","black","no","xpyriment","legacy","green","blue","red","yellow","legacy","0","uniform","0","0","z","NA","2","3","NA","NA","2","NA","3","2","114","0","0","0","0","0","114","114","0","0","114","114","114","114","114","0","0","0","0","0","0","114","114","114","114","114","114","114","114","114","114","0","114","NA","2","NA","3","0","12/24/15 15:19:50","Default description","no","chinese-japanese-korean","no","18","white","開始實驗B","768","legacy","F:\TCU\Lecture\Experimental_Psychology\2015Fall\Compatibility\0_preview\quickrun.csv","xpyriment","Interactive Ising","3.0.4","no","0","None","space","space","space","space","space","space","space","None","space","2000","7717","9257","309","269","341","757","405","2000","768","legacy","500","experiment","999","odd","NA","3111015","2711252","NA","NA","NA","NA","NA","3010316","3123147","NA","2819322","NA","2421173","2810065","3124773","3123254","NA","2421173","3125773","3102980","3125775","3114364","3108518","2419488","2419800","2420072","2420416","2419080","2417052","3126276","3102982","3126278","3114367","3108770","3126279","3128383","NA","3128281","3128483","2418309","3123147","NA","3111015","NA","2711252","2417051","Hommel2002EXP01","0","6000","3","yes","1024"
"n","no","yes","rect","0","0","2000","2000","black","no","xpyriment","legacy","green","blue","yellow","red","legacy","0","uniform","0","0","/","NA","2","3","NA","NA","2","NA","3","2","115","0","0","0","0","0","115","115","0","0","115","115","115","115","115","0","0","0","0","0","0","115","115","115","115","115","115","115","115","115","115","0","115","NA","2","NA","3","0","12/24/15 15:19:50","Default description","no","chinese-japanese-korean","no","18","white","開始實驗B","768","legacy","F:\TCU\Lecture\Experimental_Psychology\2015Fall\Compatibility\0_preview\quickrun.csv","xpyriment","Interactive Ising","3.0.4","no","0","None","space","space","space","space","space","space","space","None","space","2001","7717","9257","309","269","341","757","405","2001","768","legacy","0","experiment","999","odd","NA","3111015","2711252","NA","NA","NA","NA","NA","3010316","3129254","NA","2819322","NA","2421173","2810065","3130908","3129406","NA","2421173","3131908","3102980","3125775","3114364","3131910","2419488","2419800","2420072","2420416","2419080","2417052","3131911","3102982","3126278","3114367","3131913","3131913","3134018","NA","3133916","3134118","2418309","3129245","NA","3111015","NA","2711252","2417051","Hommel2002EXP01","0","8001","4","yes","1024"
"y","no","yes","rect","0","0","2000","2000","black","no","xpyriment","legacy","green","yellow","red","blue","legacy","0","uniform","0","0","/","NA","2","3","NA","NA","2","NA","3","2","116","0","0","0","0","0","116","116","0","0","116","116","116","116","116","0","0","0","0","0","0","116","116","116","116","116","116","116","116","116","116","0","116","NA","2","NA","3","0","12/24/15 15:19:50","Default description","no","chinese-japanese-korean","no","18","white","開始實驗B","768","legacy","F:\TCU\Lecture\Experimental_Psychology\2015Fall\Compatibility\0_preview\quickrun.csv","xpyriment","Interactive Ising","3.0.4","no","0","None","space","space","space","space","space","space","space","None","space","2000","7717","9257","309","269","341","757","405","2000","768","legacy","250","experiment","999","odd","NA","3111015","2711252","NA","NA","NA","NA","NA","3010316","3134857","NA","2819322","NA","2421173","2810065","3136486","3134970","NA","2421173","3137486","3102980","3125775","3137488","3131910","2419488","2419800","2420072","2420416","2419080","2417052","3137739","3102982","3126278","3137742","3131913","3137742","3139846","NA","3139744","3139946","2418309","3134856","NA","3111015","NA","2711252","2417051","Hommel2002EXP01","0","10001","5","yes","1024"
"y","no","yes","circle","0","0","2000","2000","black","no","xpyriment","legacy","green","blue","red","yellow","legacy","0","uniform","0","0","z","NA","2","3","NA","NA","2","NA","3","2","117","0","0","0","0","0","117","117","0","0","117","117","117","117","117","0","0","0","0","0","0","117","117","117","117","117","117","117","117","117","117","0","117","NA","2","NA","3","0","12/24/15 15:19:50","Default description","no","chinese-japanese-korean","no","18","white","開始實驗B","768","legacy","F:\TCU\Lecture\Experimental_Psychology\2015Fall\Compatibility\0_preview\quickrun.csv","xpyriment","Interactive Ising","3.0.4","no","0","None","space","space","space","space","space","space","space","None","space","2000","7717","9257","309","269","341","757","405","2000","768","legacy","500","experiment","999","odd","NA","3111015","2711252","NA","NA","NA","NA","NA","3010316","3140722","NA","2819322","NA","2421173","2810065","3142340","3140822","NA","2421173","3143340","3143342","3125775","3137488","3131910","2419488","2419800","2420072","2420416","2419080","2417052","3143843","3143845","3126278","3137742","3131913","3143846","3145950","NA","3145848","3146050","2418309","3140722","NA","3111015","NA","2711252","2417051","Hommel2002EXP01","0","12001","6","yes","1024"
"y","no","yes","rect","0","0","2000","2000","black","no","xpyriment","legacy","red","green","yellow","blue","legacy","0","uniform","0","0","/","NA","2","3","NA","NA","2","NA","3","2","118","0","0","0","0","0","118","118","0","0","118","118","118","118","118","0","0","0","0","0","0","118","118","118","118","118","118","118","118","118","118","0","118","NA","2","NA","3","0","12/24/15 15:19:50","Default description","no","chinese-japanese-korean","no","18","white","開始實驗B","768","legacy","F:\TCU\Lecture\Experimental_Psychology\2015Fall\Compatibility\0_preview\quickrun.csv","xpyriment","Interactive Ising","3.0.4","no","0","None","space","space","space","space","space","space","space","None","space","2001","7717","9257","309","269","341","757","405","2001","768","legacy","0","experiment","999","odd","NA","3111015","2711252","NA","NA","NA","NA","NA","3010316","3146834","NA","2819322","NA","2421173","2810065","3148446","3146927","NA","2421173","3149446","3143342","3125775","3149448","3131910","2419488","2419800","2420072","2420416","2419080","2417052","3149449","3143845","3126278","3149451","3131913","3149451","3151564","NA","3151454","3151664","2418309","3146834","NA","3111015","NA","2711252","2417051","Hommel2002EXP01","0","14002","7","yes","1024"
